# Phonon free energy and specific heat from phonopy-VASP
# Phonon zero point energy = 0.19309939644311433
#    Temperature (K)   Free energy (eV/cell)   Internal energy (eV/cell)    c_v (kB/cell)   -TS_vib(eV/cell)
1087.0   -4.1793981312607125   2.2545256941846445   23.931467328455643   -6.433923825892057
1088.0   -4.185318052842449   2.2565879537593023   23.931592976984955   -6.441906006883658
1089.0   -4.191239870049106   2.258650224734656   23.93171828875167   -6.449890094530875
1090.0   -4.197163580807829   2.26071250607428   23.931843251728566   -6.457876085897504
1091.0   -4.203089183045764   2.2627747977781736   23.931967877942856   -6.465863981447866
1092.0   -4.209016675726485   2.264837100882764   23.93209215536732   -6.473853777139897
1093.0   -4.214946057813563   2.2668994143516237   23.932216096029194   -6.481845472334123
1094.0   -4.220877326197718   2.268961738184753   23.932339699928473   -6.4898390641399475
1095.0   -4.226810479842524   2.271024073418579   23.93246295503792   -6.497834553079729
1096.0   -4.232745516675127   2.273086419016675   23.93258588541201   -6.50583193515286
1097.0   -4.238682434622672   2.27514877497904   23.932708479023503   -6.513831209773759
1098.0   -4.24462123368516   2.277211141305675   23.932830735872408   -6.521832374097434
1099.0   -4.250561910753308   2.2792735179965797   23.932952667985948   -6.529835428704287
1100.0   -4.256504463754265   2.281335906088181   23.933074263336895   -6.53784036963516
1101.0   -4.262448892688028   2.283398303507625   23.933195533952485   -6.545847196358372
1102.0   -4.26839519444532   2.2854607123277657   23.933316467805483   -6.553855906074533
1103.0   -4.274343366953284   2.287523131512176   23.933437076923116   -6.561866498278905
1104.0   -4.280293410211921   2.289585560024429   23.933557361305393   -6.569878970194892
1105.0   -4.28624532111195   2.2916479999373784   23.93367730892508   -6.5778933213447095
1106.0   -4.292199098616943   2.2937104491781706   23.93379694383664   -6.585909548974568
1107.0   -4.298154740654047   2.2957729098196595   23.933916254012843   -6.593927651486295
1108.0   -4.304112246186835   2.297835380825418   23.93403523945369   -6.601947627294162
1109.0   -4.310071613142455   2.2998978611590193   23.934153912186407   -6.6099694748248705
1110.0   -4.3160328404844766   2.30196035185689   23.934272260183768   -6.61799319251756
1111.0   -4.321995925103621   2.3040228529190308   23.93439029547301   -6.62601877767234
1112.0   -4.32796086596346   2.306085364345441   23.93450800602689   -6.6340462310551285
1113.0   -4.333927662027568   2.308147886136121   23.934625403872648   -6.64207554768486
1114.0   -4.33989631122309   2.3102104172546434   23.934742476983047   -6.650106728353362
1115.0   -4.3458668125135995   2.3122729587374358   23.934859249412558   -6.658139770406348
1116.0   -4.351839162789815   2.3143355105844976   23.934975709133944   -6.66617467235447
1117.0   -4.357813361015312   2.316398071759402   23.935091844119974   -6.67421143272082
1118.0   -4.36378940615366   2.318460643298576   23.935207678425115   -6.682250050040926
1119.0   -4.369767296132006   2.32052322520202   23.935323200022136   -6.690290521702995
1120.0   -4.375747029913926   2.3225858164333064   23.935438420938265   -6.698332846264319
1121.0   -4.381728604390135   2.3246484180288625   23.93555332914627   -6.706377022294626
1122.0   -4.387712019560635   2.3267110289522615   23.935667924646157   -6.714423048376088
1123.0   -4.393697272316146   2.32877365023993   23.935782219465157   -6.72247092310331
1124.0   -4.399684362656666   2.330836281891868   23.93589621360326   -6.730520643918386
1125.0   -4.405673287472915   2.3328989228716495   23.936009907060484   -6.738572209437691
1126.0   -4.411664045728466   2.3349615731792728   23.936123287809583   -6.74662561829003
1127.0   -4.417656636386893   2.337024233851166   23.93623637990503   -6.754680869116645
1128.0   -4.4236510563389135   2.3390869038509017   23.936349171319588   -6.762737960571222
1129.0   -4.4296473055845285   2.3411495831784803   23.93646166205326   -6.770796888979623
1130.0   -4.435645382050883   2.343212272870329   23.936573852106044   -6.778857654185349
1131.0   -4.4416452836651255   2.34527497189002   23.93668574147794   -6.786920254876286
1132.0   -4.447647008354399   2.3473376812739803   23.936797342196186   -6.7949846897527495
1133.0   -4.453650556118705   2.3494003989493564   23.936908642233544   -6.80305095517896
1134.0   -4.4596559238487625   2.3514631269890027   23.93701965361725   -6.811119051049196
1135.0   -4.465663111544572   2.3535258653929185   23.937130376347298   -6.819188976097984
1136.0   -4.471672115060425   2.35558861208825   23.9372408104237   -6.827260727894901
1137.0   -4.477682935432749   2.3576513681114237   23.93735094381921   -6.8353343040178185
1138.0   -4.483695570588688   2.3597141344988675   23.937460788561072   -6.843409704411806
1139.0   -4.489710017418965   2.361776910214154   23.937570356676517   -6.851486927858023
1140.0   -4.495726275923576   2.363839695257283   23.937679624111073   -6.859565970787016
1141.0   -4.501744342993242   2.365902489628255   23.937788614919214   -6.867646831998604
1142.0   -4.5077642186279645   2.367965293327069   23.937897317073702   -6.875729511488641
1143.0   -4.513785900754886   2.3700281063537263   23.938005730574535   -6.88381400690029
1144.0   -4.519809387301156   2.3720909287082264   23.938113867448955   -6.891900315885011
1145.0   -4.525834676193918   2.374153760390569   23.938221715669723   -6.899988437289258
1146.0   -4.531861767433174   2.376216601400754   23.93832928726407   -6.90807836878418
1147.0   -4.537890658946069   2.378279451738782   23.938436570204768   -6.916170110426781
1148.0   -4.543921348659749   2.3803423103682255   23.938543576519052   -6.92426365991101
1149.0   -4.549953835537787   2.382405179361939   23.93865031823415   -6.93235901493911
1150.0   -4.555988117507329   2.384468057683495   23.938756771295598   -6.940456175605395
1151.0   -4.56202419353195   2.386530944296467   23.93886294773063   -6.94855513844198
1152.0   -4.56806206257522   2.388593840237281   23.938968847539243   -6.956655902373056
1153.0   -4.574101720491433   2.390656745505938   23.939074470721444   -6.9647584663352475
1154.0   -4.580143169353443   2.392719660102438   23.939179829304464   -6.972862829277615
1155.0   -4.58618640501554   2.3947825840267805   23.939284911261066   -6.980968988964588
1156.0   -4.5922314264413   2.3968455162425384   23.939389716591247   -6.989076943168886
1157.0   -4.598278232594295   2.3989084577861393   23.93949425732225   -6.997186690870663
1158.0   -4.604326822438096   2.400971407621156   23.939598521426834   -7.005298229862332
1159.0   -4.610377192863425   2.4030343678204424   23.939702520932244   -7.013411560347027
1160.0   -4.616429343870281   2.4050973363111443   23.939806255838466   -7.021526680139969
1161.0   -4.622483273385809   2.407160313093262   23.93990972614551   -7.029643585861361
1162.0   -4.628538979337156   2.4092232992032225   23.940012919826135   -7.037762278952877
1163.0   -4.634596460687896   2.411286294641026   23.94011584890758   -7.045882754850093
1164.0   -4.640655716401601   2.4133492983702447   23.94021852541708   -7.054005015020587
1165.0   -4.646716743368989   2.415412311427306   23.940320925300167   -7.062129054915483
1166.0   -4.6527795415900615   2.4174753327757834   23.940423072611303   -7.070254874819801
1167.0   -4.658844110028392   2.4195383634521033   23.94052495532326   -7.078382473825625
1168.0   -4.664910445574698   2.421601402419839   23.940626573436035   -7.086511848616393
1169.0   -4.670978547192553   2.423664450715417   23.94072792694963   -7.0946429983028505
1170.0   -4.677048413845531   2.4257275073024114   23.94082902789128   -7.102775922008177
1171.0   -4.683120044497204   2.427790573217248   23.940929876260984   -7.110910617654339
1172.0   -4.689193436038292   2.4298536463870732   23.941030460031506   -7.119047083171592
1173.0   -4.695268588468794   2.4319167299211686   23.94113079123008   -7.127185317714212
1174.0   -4.701345499715857   2.4339798207102525   23.941230857829478   -7.13532532044891
1175.0   -4.707424167706626   2.4360429208271794   23.941330683884164   -7.143467088119234
1176.0   -4.713504591404675   2.4381060292355214   23.941430245339667   -7.15161062112939
1177.0   -4.719586769773577   2.4401691469717064   23.941529554223226   -7.159755916240543
1178.0   -4.725670701776904   2.4422322719628804   23.941628622562074   -7.1679029738807385
1179.0   -4.731756384305376   2.444295406281897   23.941727426301743   -7.176051790828759
1180.0   -4.737843817358993   2.4463585488923294   23.9418259894967   -7.184202366313506
1181.0   -4.743932997828473   2.448421699794177   23.94192430011971   -7.192354698352294
1182.0   -4.750023925713818   2.4504848600238676   23.942022358170778   -7.200508786195786
1183.0   -4.7561165999786   2.4525480275085467   23.942120175677132   -7.20866462788099
1184.0   -4.762211017513538   2.454611204321069   23.942217740611547   -7.216822221453201
1185.0   -4.768307177282204   2.456674389425007   23.94231505297401   -7.224981566194179
1186.0   -4.774405078248173   2.4587375828203606   23.942412124791765   -7.233142661398118
1187.0   -4.780504719375018   2.46080078450713   23.94250895606481   -7.2413055026809285
1188.0   -4.786606097553456   2.4628639944853146   23.942605546793146   -7.249470091814902
1189.0   -4.792709213819915   2.4649272127549153   23.942701884949532   -7.257636425663812
1190.0   -4.798814065065115   2.4669904393159316   23.942797994588446   -7.265804503562269
1191.0   -4.804920649216202   2.469053674168364   23.942893851655416   -7.2739743236229435
1192.0   -4.811028966273175   2.471116917312212   23.94298946817768   -7.28214588273137
1193.0   -4.817139014163179   2.4731801677110483   23.943084844155226   -7.290319182723062
1194.0   -4.82325079184979   2.4752434274377277   23.943179991615303   -7.2984942192667885
1195.0   -4.8293642972601525   2.4773066954558227   23.943274886503428   -7.306670992985446
1196.0   -4.83547952935784   2.4793699717653332   23.94336955287408   -7.314849500799808
1197.0   -4.841596487106424   2.4814332553298333   23.943463978700027   -7.3230297421160016
1198.0   -4.847715167396625   2.4834965471857484   23.943558176008498   -7.3312117151109515
1199.0   -4.85383557126487   2.485559847333079   23.943652132772254   -7.339395417969874
1200.0   -4.859957694565451   2.4876231557718262   23.943745861018538   -7.347580851373704
1201.0   -4.866081538334794   2.4896864725019885   23.943839348720115   -7.35576801104096
1202.0   -4.872207100500047   2.49174979648714   23.943932607904216   -7.363956896427517
1203.0   -4.878334377951927   2.4938131298001336   23.94402563857084   -7.372147507001689
1204.0   -4.884463371726863   2.495876469331689   23.944118428692757   -7.380339840996365
1205.0   -4.890594078715572   2.4979398181910875   23.944210990297194   -7.388533896652735
1206.0   -4.896726497881629   2.5000031743054745   23.944303323384162   -7.39672967222027
1207.0   -4.902860628188606   2.5020665387112775   23.94439543998089   -7.404927167207702
1208.0   -4.908996467563648   2.504129911408496   23.94448731603291   -7.413126378632196
1209.0   -4.915134016006758   2.5061932913607032   23.944578963567448   -7.421327307274183
1210.0   -4.921273270408652   2.5082566796043264   23.94467039461175   -7.429529950168442
1211.0   -4.927414229732904   2.510320076139365   23.944761585111348   -7.437734305609017
1212.0   -4.933556893979516   2.5123834799293925   23.9448525591207   -7.445940373154389
1213.0   -4.939701260039204   2.514446890974409   23.944943316639815   -7.454148151118292
1214.0   -4.945847326875543   2.516510310310841   23.94503383361422   -7.46235763782275
1215.0   -4.951995093452106   2.5185737379386888   23.945124146125625   -7.470568831598079
1216.0   -4.958144558732464   2.5206371728215253   23.945214218092314   -7.478781732043182
1217.0   -4.964295721680193   2.5227006159957774   23.945304085596003   -7.48699633750807
1218.0   -4.9704485791860105   2.5247640664250186   23.945393724582217   -7.49521264508867
1219.0   -4.976603130213489   2.5268275241092484   23.945483147078193   -7.503430655675274
1220.0   -4.9827593747626295   2.5288909900848937   23.94557234105669   -7.511650365116994
1221.0   -4.988917310760578   2.5309544643519546   23.94566131854495   -7.519871775590327
1222.0   -4.995076937170907   2.5330179448375776   23.945750091570208   -7.528094882959925
1223.0   -5.001238251920763   2.5350814346510435   23.94583863607799   -7.536319685625549
1224.0   -5.007401252937293   2.537144930683071   23.945926964095534   -7.54454618453242
1225.0   -5.013565941256921   2.5392084350065143   23.94601507562284   -7.552774375563849
1226.0   -5.019732312733943   2.541271946584946   23.94610298268714   -7.561004259685783
1227.0   -5.025900368404782   2.543335465418367   23.946190661233963   -7.5692358340656725
1228.0   -5.032070105160161   2.5453989925432032   23.946278135317787   -7.577469098420571
1229.0   -5.038241523000077   2.547462526923028   23.94636539291137   -7.585704049932433
1230.0   -5.04441461881525   2.5495260685578423   23.94645244604195   -7.593940688336971
1231.0   -5.050589393642109   2.551589618484072   23.94653928268229   -7.602179012106489
1232.0   -5.056765843334943   2.5536531746288635   23.94662590283239   -7.610419018444708
1233.0   -5.062943968930179   2.555716739065071   23.94671231851949   -7.6186607083932385
1234.0   -5.069123768354966   2.5577803107562667   23.94679852974359   -7.626904079173418
1235.0   -5.075305239536449   2.5598438907388785   23.94688452447744   -7.6351491292907205
1236.0   -5.081488381438199   2.5619074769400516   23.94697031474829   -7.643395858539933
1237.0   -5.087673194060218   2.5639710703962137   23.947055888528904   -7.65164426416416
1238.0   -5.093859673256797   2.566034672143792   23.94714126987375   -7.659894345976843
1239.0   -5.100047820064365   2.5680982811463586   23.947226434728357   -7.668146101235597
1240.0   -5.106237633446493   2.570161896367487   23.94731139511996   -7.676399529772524
1241.0   -5.112429109257473   2.5722255198800315   23.947396151048558   -7.684654630145948
1242.0   -5.11862224957016   2.5742891506475645   23.947480702514152   -7.6929113996352525
1243.0   -5.124817050238846   2.576352788670086   23.94756506154398   -7.701169838100519
1244.0   -5.131013511263531   2.578416433947597   23.947649204083568   -7.709429945414268
1245.0   -5.137211631607788   2.5804800854436687   23.94773315418739   -7.717691717590399
1246.0   -5.143411409198762   2.582543745231157   23.94781688780097   -7.72595515451698
1247.0   -5.149612843000028   2.584607412273634   23.947900441006016   -7.734220256094512
1248.0   -5.155815931975157   2.586671086571099   23.947983777720825   -7.742487018355555
1249.0   -5.162020675087724   2.588734767087127   23.948066921999864   -7.750755442510653
1250.0   -5.168227069228447   2.5907984558945696   23.948149861815903   -7.7590255246048025
1251.0   -5.174435115433752   2.5928621509205745   23.94823260919617   -7.76729726586928
1252.0   -5.1806448105943605   2.594925853201568   23.948315164140677   -7.7755706636591215
1253.0   -5.186856153673843   2.5969895637739775   23.948397514622172   -7.783845717930796
1254.0   -5.193069144672202   2.5990532805649487   23.94847966064067   -7.792122424754175
1255.0   -5.1992837815165815   2.6011170035744815   23.948561626250626   -7.800400785401991
1256.0   -5.205500062134129   2.6031807348754303   23.948643387397585   -7.808680797258301
1257.0   -5.211717985488416   2.6052444723949404   23.948724956108776   -7.816962459014098
1258.0   -5.217937551579444   2.6073082182058664   23.948806332384198   -7.825245769368666
1259.0   -5.224158757297931   2.6093719691989277   23.948887516223852   -7.833530727029583
1260.0   -5.230381602643878   2.6114357284834044   23.94896850762774   -7.84181733201861
1261.0   -5.236606086580857   2.613499493986443   23.949049306595857   -7.8501055804491475
1262.0   -5.242832205999589   2.6155632677808973   23.949129913128207   -7.858395473666479
1263.0   -5.249059961936498   2.617627046757486   23.949210327224783   -7.866687009105446
1264.0   -5.255289350245879   2.6196908340254907   23.9492905488856   -7.874980184205039
1265.0   -5.261520373000583   2.6217546275120576   23.949370578110646   -7.88327500034163
1266.0   -5.267753026054906   2.6238184282536126   23.949450426927157   -7.891571453659715
1267.0   -5.273987309408844   2.62588223521373   23.949530083307902   -7.8998695455563945
1268.0   -5.280223222025973   2.627946049428836   23.94960954725288   -7.9081692721886
1269.0   -5.286460762869864   2.6300098708989306   23.949688830789324   -7.916470633658933
1270.0   -5.2926999288312375   2.632073698587587   23.949767933917236   -7.924773627449918
1271.0   -5.298940720946519   2.634137533531232   23.949846832582143   -7.933078253682813
1272.0   -5.3051831361064306   2.636201374693439   23.949925562865754   -7.941384511172982
1273.0   -5.3114271732745415   2.638265223110635   23.950004100713596   -7.949692397424713
1274.0   -5.317672832450855   2.6403290777463924   23.950082458152906   -7.958001911266839
1275.0   -5.323920111562513   2.642392939637139   23.95016062315645   -7.96631305153649
1276.0   -5.330169009573093   2.644456808782874   23.95023860775146   -7.974625818401569
1277.0   -5.336419525446167   2.6465206841471707   23.950316411937937   -7.982940209395379
1278.0   -5.342671656072452   2.6485845657300295   23.950394035715885   -7.991256222055369
1279.0   -5.348925402488377   2.6506484545678766   23.950471479085294   -7.999573857899906
1280.0   -5.355180762621087   2.6527123496242857   23.95054874204617   -8.00789311315743
1281.0   -5.361437735434155   2.654776251935684   23.950625812571285   -8.016213986711708
1282.0   -5.367696318854728   2.6568401604656433   23.9507027147151   -8.024536478783503
1283.0   -5.373956512882805   2.658904075214165   23.95077943645038   -8.032860588276273
1284.0   -5.380218315445534   2.6609679972176754   23.950855977777127   -8.041186311440224
1285.0   -5.386481724470058   2.6630319254397476   23.95093233869535   -8.049513649852802
1286.0   -5.3927467409928065   2.6650958598803816   23.951008519205033   -8.057842601109494
1287.0   -5.399013360868071   2.667159801576004   23.951084531333418   -8.066173162809932
1288.0   -5.405281586168703   2.6692237494901883   23.951160363053273   -8.07450533522774
1289.0   -5.411551412749   2.671287704659362   23.95123602639183   -8.08283911731301
1290.0   -5.417822840608956   2.673351666047097   23.95131149729462   -8.091174506687146
1291.0   -5.424095868712147   2.6754156326169665   23.95138681184335   -8.099511502313721
1292.0   -5.430370496022148   2.677479607478252   23.951461933956306   -8.107850103164598
1293.0   -5.436646719429675   2.6795435875216724   23.951536899715204   -8.116190308219933
1294.0   -5.442924541007581   2.6816075748200814   23.951611673038336   -8.124532115127039
1295.0   -5.4492039566101615   2.6836715683370524   23.9516862900074   -8.132875524221715
1296.0   -5.455484965200988   2.685735568072585   23.95176072656794   -8.141220533165786
1297.0   -5.461767567816487   2.68779957402668   23.951834994747177   -8.149567142313705
1298.0   -5.468051761347379   2.689863587235763   23.95190909454512   -8.157915347996525
1299.0   -5.474337544757237   2.691927605626981   23.951983013934527   -8.166265150584248
1300.0   -5.4806249170096315   2.693991631273188   23.952056776969876   -8.174616549111962
1301.0   -5.4869138770681385   2.696055663137957   23.95213035959669   -8.182969539926258
1302.0   -5.493204423896328   2.6981197012212874   23.952203773842207   -8.191324124771448
1303.0   -5.499496556457776   2.700183745523179   23.95227701970643   -8.199680301357025
1304.0   -5.5057902726796275   2.702247796043633   23.952350097189353   -8.208038068748136
1305.0   -5.512085571525454   2.704311852782649   23.952423018318218   -8.21639742466567
1306.0   -5.518382451958831   2.7063759167766537   23.952495759038545   -8.224758368188253
1307.0   -5.524680912943332   2.7084399859527934   23.952568343404817   -8.233120898402785
1308.0   -5.530980953442526   2.710504061347494   23.95264074736255   -8.24148501440447
1309.0   -5.537282571383562   2.712568143997184   23.952712994966223   -8.249850715296796
1310.0   -5.54358576676644   2.7146322318290093   23.952785086215837   -8.258217998833826
1311.0   -5.549890537518307   2.716696325879396   23.952856997056916   -8.26658686413253
1312.0   -5.556196882602733   2.718760427184771   23.952928751543936   -8.274957308958363
1313.0   -5.562504800983293   2.7208245336722814   23.953000349676895   -8.283329335163423
1314.0   -5.568814291623559   2.7228886463783533   23.953071767401315   -8.291702937807063
1315.0   -5.575125353487106   2.724952765302987   23.953143040798917   -8.300078118759
1316.0   -5.581437984501078   2.7270168904461825   23.953214133787984   -8.308454875813716
1317.0   -5.58775218362905   2.7290810218079398   23.953285082450222   -8.316833206769836
1318.0   -5.59406795087102   2.731145159388259   23.953355862731165   -8.325213110796149
1319.0   -5.600385284154135   2.73320930318714   23.953426486658046   -8.333594587069731
1320.0   -5.606704182441968   2.735273453204583   23.95349694220363   -8.341977634775953
1321.0   -5.6130246436616655   2.7373376084041605   23.95356724139515   -8.350362251739352
1322.0   -5.619346667813227   2.739401769822299   23.95363738423261   -8.358748438528925
1323.0   -5.625670253860226   2.7414659384954274   23.953707358688778   -8.367136191612536
1324.0   -5.6319953997298065   2.743530111314264   23.953777188818115   -8.37552551157472
1325.0   -5.638322104385543   2.745594291388088   23.953846850566155   -8.383916396265935
1326.0   -5.644650366791011   2.747658477680475   23.95391636798737   -8.392308844915076
1327.0   -5.650980186946207   2.7497226691549965   23.953985717027287   -8.400702855383996
1328.0   -5.657311561741851   2.7517868668480796   23.954054909713143   -8.40909842829144
1329.0   -5.663644491177943   2.7538510707597244   23.954123958072174   -8.41749556151377
1330.0   -5.669978974218059   2.7559152808899308   23.954192838049906   -8.42589425430994
1331.0   -5.676315008789339   2.757979496202273   23.954261573700812   -8.434294504567713
1332.0   -5.682652593855361   2.7600437177331756   23.954330140970423   -8.442696311559517
1333.0   -5.688991729416124   2.762107944446214   23.954398563913205   -8.451099674566072
1334.0   -5.6953324133987735   2.764172178414241   23.95446683050193   -8.459504591493795
1335.0   -5.701674644766881   2.7662364175644027   23.954534952763826   -8.467911061636878
1336.0   -5.708018421447596   2.7683006618966997   23.954602918671657   -8.47631908429781
1337.0   -5.7143637444773425   2.7703649134839847   23.954670728225434   -8.484728657401655
1338.0   -5.72071061074684   2.772429170253405   23.954738381425145   -8.493139780264382
1339.0   -5.727059020256091   2.7744934322049604   23.954805890298033   -8.501552452210236
1340.0   -5.7334089709322384   2.7765577014115035   23.954873254844088   -8.509966672571757
1341.0   -5.739760462775284   2.7786219747637553   23.95494046303609   -8.518382437910082
1342.0   -5.746113493712374   2.780686255370996   23.955007514874023   -8.526799748958998
1343.0   -5.75246806270708   2.7827505411603712   23.95507442238513   -8.535218603680894
1344.0   -5.7588241687229775   2.784814832131881   23.955141185569417   -8.543639001435258
1345.0   -5.765181810723636   2.7868791293219526   23.95520779239964   -8.552060940195872
1346.0   -5.771540987672632   2.7889434327305866   23.95527425490304   -8.560484419335697
1347.0   -5.777901697497109   2.791007741321355   23.95534057307961   -8.568909439632058
1348.0   -5.784263941233495   2.7930720550942585   23.955406734902116   -8.577335996286296
1349.0   -5.7906277157725095   2.795136375085723   23.9554727523978   -8.585764091486308
1350.0   -5.796993020077726   2.79720070129575   23.955538625566657   -8.594193721839867
1351.0   -5.803359854149142   2.799265032687912   23.95560435440869   -8.602624886755176
1352.0   -5.809728215913906   2.8013293702986353   23.955669938923894   -8.611057585648725
1353.0   -5.816098104335589   2.8033937120550667   23.95573537911227   -8.619491816543011
1354.0   -5.822469518377768   2.8054580610664868   23.955800674973823   -8.627927580271322
1355.0   -5.828842458040438   2.8075224152600415   23.95586582650855   -8.63636487206195
1356.0   -5.835216920214322   2.8095867746357315   23.95593083371645   -8.644803695571406
1357.0   -5.841592905935843   2.811651139193556   23.955995696597522   -8.653244044631915
1358.0   -5.847970412095725   2.8137155099699425   23.95606041515177   -8.661685921512214
1359.0   -5.854349437657538   2.8157798869648905   23.956124989379198   -8.670129324272114
1360.0   -5.860729983657708   2.8178442691419736   23.95618941927979   -8.678574252385111
1361.0   -5.867112046986957   2.8199086565011915   23.9562537168808   -8.687020702511834
1362.0   -5.8734956266088565   2.821973049042544   23.95631787015498   -8.695468675547758
1363.0   -5.879880722523406   2.824037447802459   23.956381879102334   -8.70391817098814
1364.0   -5.886267333694179   2.826101851744508   23.95644574372286   -8.712369185509164
1365.0   -5.892655457011895   2.828166260868692   23.9565094760438   -8.72082171861645
1366.0   -5.8990450935129815   2.8302306762114378   23.956573064037908   -8.729275769823916
1367.0   -5.905436241124583   2.8322950967363187   23.956636519732427   -8.737731338653768
1368.0   -5.9118288998467   2.8343595224433344   23.956699831100124   -8.74618842180084
1369.0   -5.918223066570053   2.8364239543689114   23.956763010168228   -8.754647020216574
1370.0   -5.92461874129464   2.8384883904401965   23.956826044909505   -8.763107132025036
1371.0   -5.9310159229840345   2.8405528327300438   23.956888947351192   -8.771568756775379
1372.0   -5.93741461060181   2.8426172802020253   23.956951705466054   -8.780031891181096
1373.0   -5.9438148031115405   2.8446817338925694   23.957014331281325   -8.788496536224716
1374.0   -5.950216499476798   2.8467461917288204   23.95707681276977   -8.796962691477162
1375.0   -5.956619697624727   2.8488106557836343   23.95713917398586   -8.805430353667468
1376.0   -5.963024397555331   2.850875125020582   23.95720139087512   -8.813899522376918
1377.0   -5.969430597195752   2.852939599439665   23.95726346343756   -8.822370197195086
1378.0   -5.975838296545994   2.8550040800773098   23.95732541572764   -8.830842376291649
1379.0   -5.982247494569628   2.857068564860662   23.957387223690898   -8.839316059269644
1380.0   -5.988658189193799   2.8591330558625767   23.957448899354564   -8.847791244310148
1381.0   -5.995070380418509   2.8611975510101995   23.95751044271864   -8.856267931029683
1382.0   -6.001484066170904   2.8632620523763834   23.957571865810362   -8.864746119053063
1383.0   -6.0078992454145554   2.865326558924702   23.957633132548022   -8.873225805146635
1384.0   -6.014315918149466   2.867391070655156   23.957694279013324   -8.881706988945574
1385.0   -6.02073408126635   2.8694555875677445   23.957755293179034   -8.890189670093354
1386.0   -6.027153736838066   2.871520109662468   23.95781617504516   -8.898673846805245
1387.0   -6.033574880718905   2.873584636939326   23.957876936638925   -8.907159518738188
1388.0   -6.039997512908865   2.875649170434746   23.957937553905868   -8.915646684118858
1389.0   -6.04642163340795   2.8777137080758735   23.957998038873217   -8.924135341178077
1390.0   -6.052847240143302   2.879778250899136   23.958058403568216   -8.932625491032073
1391.0   -6.059274332078496   2.881842799940961   23.958118623936382   -8.941117130484509
1392.0   -6.065702907140677   2.883907353128493   23.958178724032198   -8.949610260667157
1393.0   -6.072132966366273   2.88597191149816   23.95823870385566   -8.95810487839301
1394.0   -6.07856450768243   2.888036476086389   23.958298539352292   -8.966600983364613
1395.0   -6.084997530052721   2.890101044820326   23.95835825457657   -8.9750985752928
1396.0   -6.091432032440719   2.8921656187363975   23.95841783750126   -8.983597651002995
1397.0   -6.097868013809996   2.894230197834604   23.958477300153593   -8.99209821166429
1398.0   -6.104305472087698   2.8962947821149454   23.958536630506334   -9.000600255560363
1399.0   -6.1107444083102544   2.8983593715774214   23.958595828559485   -9.009103780979034
1400.0   -6.11718482040481   2.900423966222032   23.958654906340282   -9.017608786212271
1401.0   -6.12362670629851   2.9024885660487785   23.95871385182149   -9.026115272460258
1402.0   -6.130070065991355   2.9045531710576586   23.958772677030343   -9.034623236576403
1403.0   -6.136514898446919   2.9066177812486744   23.95883138196684   -9.043132679776434
1404.0   -6.142961202628773   2.9086823955853975   23.958889954603745   -9.051643598923086
1405.0   -6.1494089775004905   2.910747015104256   23.958948406968297   -9.060155993791456
1406.0   -6.155858222025645   2.9128116408416753   23.959006727033255   -9.068669862707711
1407.0   -6.162308934131385   2.9148762707248035   23.95906492682586   -9.077185205460426
1408.0   -6.168761114854134   2.916940905790066   23.95912300634611   -9.085702020387165
1409.0   -6.175214761084612   2.919005545001036   23.95918096559401   -9.094220305829651
1410.0   -6.181669872822819   2.9210701904305685   23.959238792542312   -9.102740063056466
1411.0   -6.188126449032329   2.923134840005809   23.959296499218258   -9.11126128896144
1412.0   -6.194584487640287   2.9251994947631834   23.959354085621854   -9.119783983365275
1413.0   -6.20104398968312   2.9272641547026934   23.959411551753092   -9.128308144632483
1414.0   -6.207504952051549   2.9293288198243377   23.959468897611977   -9.136833771131732
1415.0   -6.213967374745571   2.9313934901281176   23.95952611117127   -9.145360864168918
1416.0   -6.2204312567287605   2.9334581645776048   23.95958321648545   -9.153889420659636
1417.0   -6.226896596964691   2.935522844209227   23.95964018950003   -9.162419440456711
1418.0   -6.233363394416935   2.937587527986557   23.959697054269494   -9.17095092195161
1419.0   -6.23983164701264   2.9396522179824487   23.959753798766602   -9.179483865010633
1420.0   -6.24630135578823   2.9417169121240487   23.959810410964124   -9.188018268036648
1421.0   -6.252772517634425   2.9437816114477826   23.95986691491652   -9.196554129436665
1422.0   -6.259245132551228   2.945846314917225   23.959923298596564   -9.205091447621843
1423.0   -6.265719199502207   2.9479110235688024   23.959979562004253   -9.213630223957155
1424.0   -6.272194718487367   2.9499757374025144   23.960035705139585   -9.222170455392398
1425.0   -6.2786716863974235   2.952040456418361   23.960091728002567   -9.23071214183118
1426.0   -6.285150103232378   2.9541051795799156   23.960147642620424   -9.239255283185406
1427.0   -6.291629967955804   2.956169907923605   23.96020343696593   -9.247799876417316
1428.0   -6.2981112805677   2.9582346404130027   23.96025911103908   -9.256345921449169
1429.0   -6.304594037958786   2.960299379120962   23.960314664839874   -9.264893416730473
1430.0   -6.3110782401290635   2.962364120938202   23.960370110395548   -9.27344236219697
1431.0   -6.31756388707853   2.9644288689740037   23.960425435678868   -9.28199275482644
1432.0   -6.324050976734332   2.966493620119086   23.960480640689834   -9.290544597533316
1433.0   -6.330539507023618   2.968558377482731   23.96053573745568   -9.29909788433741
1434.0   -6.337029480019237   2.970623138992083   23.96059071394917   -9.307652618167669
1435.0   -6.343520891575486   2.9726879056835704   23.960645582197536   -9.3162087975078
